Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition,Attrition_Flag,Age_Group,Experience_Group,Tenure_Group
E00787,31,Male,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,8,79000,2021-10-08,4.9,3.0,4.0,Yes,161,11.0,5,M056,No,0,26-35,6-10,3-5
E00788,23,Male,Finance,Financial Analyst,Chennai,MBA,Full-Time,0,72000,2026-06-20,0.2,3.0,5.0,No,148,9.0,5,M008,No,0,18-25,0-2,0-2
E00789,32,Male,Finance,Finance Manager,Noida,PhD,Full-Time,12,140000,2019-05-15,7.3,2.0,3.0,No,146,6.0,2,M093,No,0,26-35,11-20,6-10
E00790,36,Male,Customer Support,Customer Success Associate,Mumbai,Bachelor's,Full-Time,15,115000,2016-10-08,9.9,4.0,5.0,No,154,9.0,5,M021,Yes,1,36-45,11-20,6-10
E00791,31,Female,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,7,99000,2022-01-25,4.6,4.0,4.0,No,198,10.0,6,M039,No,0,26-35,6-10,3-5
E00792,22,Female,Operations,Process Associate,Noida,Master's,Full-Time,3,71000,2024-05-14,2.3,3.0,2.0,No,180,10.0,3,M048,No,0,18-25,3-5,3-5
E00793,28,Male,HR,HR Analyst,Delhi,PhD,Full-Time,2,101000,2025-06-20,1.2,4.0,4.0,Yes,159,6.0,4,M018,No,0,26-35,0-2,0-2
E00794,44,Male,Operations,Operations Executive,Hyderabad,MBA,Full-Time,24,163000,2008-12-20,17.7,4.0,4.0,No,187,6.0,1,M112,No,0,36-45,21+,11-20
E00795,44,Female,IT,Data Engineer,Lucknow,Bachelor's,Full-Time,19,154000,2013-10-08,12.9,3.0,2.0,No,165,8.0,2,M063,Yes,1,36-45,11-20,11-20
E00796,28,Female,Customer Support,Support Analyst,Bangalore,MBA,Full-Time,11,106000,2017-06-20,9.2,3.0,3.0,No,192,4.0,2,M083,No,0,26-35,11-20,6-10
E00797,39,Female,Customer Support,Team Lead,Pune,Bachelor's,Full-Time,13,107000,2018-10-08,7.9,4.0,3.0,No,208,11.0,3,M074,No,0,36-45,11-20,6-10
E00798,26,Female,HR,HR Manager,Bangalore,PhD,Full-Time,7,112000,2020-12-20,5.7,4.0,4.0,No,187,9.0,2,M009,No,0,26-35,6-10,6-10
E00799,44,Male,Operations,Operations Manager,Delhi,PhD,Full-Time,22,156000,2009-07-27,17.1,4.0,4.0,No,170,4.0,6,M087,No,0,36-45,21+,11-20
E00800,36,Female,Customer Support,Team Lead,Chennai,Bachelor's,Full-Time,13,107000,2017-06-20,9.2,3.0,3.0,No,181,11.0,1,M030,No,0,36-45,11-20,6-10
E00801,41,Female,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,19,149000,2013-03-03,13.5,3.0,2.0,No,168,7.0,4,M086,Yes,1,36-45,11-20,11-20
E00802,22,Male,IT,IT Support,Lucknow,Bachelor's,Full-Time,2,96000,2025-09-01,1.0,2.0,3.0,Yes,135,8.0,0,M059,No,0,18-25,0-2,0-2
E00803,39,Female,HR,HR Executive,Hyderabad,Bachelor's,Full-Time,15,122000,2014-03-03,12.5,3.0,3.0,No,156,6.0,5,M055,No,0,36-45,11-20,11-20
E00804,34,Male,Operations,Operations Analyst,Mumbai,MBA,Contract,10,88000,2021-10-08,4.9,3.0,3.0,Yes,151,12.0,3,M093,No,0,26-35,6-10,3-5
E00805,40,Male,Finance,Audit Associate,Mumbai,Bachelor's,Contract,20,138000,2013-03-03,13.5,3.0,2.0,No,156,7.0,3,M070,No,0,36-45,11-20,11-20
E00806,40,Male,Operations,Operations Analyst,Delhi,Bachelor's,Full-Time,14,127000,2018-07-27,8.1,4.0,4.0,No,200,13.0,5,M050,No,0,36-45,11-20,6-10
E00807,34,Male,Customer Support,Support Analyst,Delhi,Bachelor's,Full-Time,11,93000,2019-11-14,6.8,5.0,4.0,No,188,11.0,5,M061,Yes,1,26-35,11-20,6-10
E00808,30,Male,Customer Support,Team Lead,Bangalore,PhD,Full-Time,16,132000,2015-07-27,11.1,4.0,3.0,No,176,10.0,2,M035,No,0,26-35,11-20,11-20
E00809,39,Male,Finance,Financial Analyst,Delhi,Master's,Full-Time,15,149000,2014-06-20,12.2,5.0,3.0,No,183,10.0,3,M014,No,0,36-45,11-20,11-20
E00810,34,Male,IT,BI Analyst,Delhi,Bachelor's,Full-Time,15,126000,2017-03-03,9.5,4.0,3.0,No,134,10.0,1,M069,No,0,26-35,11-20,6-10
E00811,28,Male,Customer Support,Support Analyst,Pune,Unknown,Full-Time,5,83000,2022-06-20,4.2,4.0,3.0,No,181,8.0,6,M046,No,0,26-35,3-5,3-5
E00812,28,Male,Marketing,Marketing Executive,Pune,PhD,Full-Time,7,113000,2021-11-13,4.8,3.0,3.0,No,185,10.0,4,M082,Yes,1,26-35,6-10,3-5
E00813,24,Male,IT,IT Support,Pune,MBA,Full-Time,4,105000,2024-07-26,2.1,3.0,3.0,No,128,7.0,6,M035,No,0,18-25,3-5,3-5
E00814,30,Male,Customer Support,Customer Success Associate,Bangalore,Bachelor's,Full-Time,11,96000,2020-11-13,5.8,3.0,3.0,Yes,182,5.0,5,M094,No,0,26-35,11-20,6-10
E00815,42,Male,Marketing,Brand Executive,Mumbai,Bachelor's,Full-Time,19,137000,2012-09-01,14.0,4.0,3.0,No,142,16.0,4,M071,No,0,36-45,11-20,11-20
E00816,35,Male,HR,HR Analyst,Pune,Bachelor's,Full-Time,18,149000,2018-03-03,8.5,4.0,5.0,No,133,10.0,1,M098,No,0,26-35,11-20,6-10
E00817,30,Female,Operations,Operations Executive,Hyderabad,Bachelor's,Part-Time,7,52000,2022-03-03,4.5,4.0,3.0,No,192,5.0,8,M102,No,0,26-35,6-10,3-5
E00818,40,Female,Finance,Audit Associate,Bangalore,Master's,Full-Time,19,153000,2016-12-20,9.7,4.0,4.0,No,150,10.0,8,M042,No,0,36-45,11-20,6-10
E00819,28,Female,IT,Data Engineer,Chennai,MBA,Full-Time,7,113000,2022-04-08,4.4,3.0,3.0,Yes,155,7.0,2,M053,Yes,1,26-35,6-10,3-5
E00820,35,Male,Sales,Sales Manager,Chennai,Bachelor's,Full-Time,10,106000,2019-03-03,7.5,3.0,4.0,Yes,186,13.0,6,M019,Yes,1,26-35,6-10,6-10
E00821,33,Male,Marketing,Marketing Executive,Hyderabad,MBA,Full-Time,10,108000,2020-05-14,6.3,4.0,3.0,No,163,9.0,3,M045,No,0,26-35,6-10,6-10
E00822,39,Female,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,17,138000,2017-11-13,8.8,4.0,4.0,No,165,8.0,5,M120,No,0,36-45,11-20,6-10
E00823,23,Male,Sales,Business Development Executive,Chennai,Master's,Contract,0,50000,2026-06-20,0.2,2.0,3.0,No,164,10.0,3,M054,No,0,18-25,0-2,0-2
E00824,28,Male,Finance,Accountant,Hyderabad,Master's,Full-Time,12,135000,2019-06-21,7.2,3.0,4.0,No,174,8.0,4,M064,No,0,26-35,11-20,6-10
E00825,23,Male,HR,HR Analyst,Chennai,Bachelor's,Full-Time,0,52000,2026-06-20,0.2,4.0,3.0,No,164,7.0,4,M075,Yes,1,18-25,0-2,0-2
E00826,32,Female,Customer Support,Team Lead,Chennai,Bachelor's,Full-Time,13,91000,2017-10-08,8.9,3.0,2.0,No,170,8.0,7,M041,No,0,26-35,11-20,6-10
E00827,42,Male,Sales,Sales Manager,Chennai,Master's,Full-Time,22,146000,2011-06-21,15.2,4.0,3.0,No,159,5.0,7,M017,No,0,36-45,21+,11-20
E00828,30,Female,Sales,Business Development Executive,Hyderabad,Bachelor's,Contract,8,61000,2022-11-14,3.8,3.0,4.0,Yes,174,5.0,5,M011,No,0,26-35,6-10,3-5
E00829,30,Female,Operations,Operations Analyst,Bangalore,Bachelor's,Part-Time,6,64000,2022-12-20,3.7,3.0,3.0,No,174,7.0,1,M109,No,0,26-35,6-10,3-5
E00830,40,Male,Finance,Finance Manager,Pune,Master's,Full-Time,16,144000,2016-11-13,9.8,4.0,4.0,No,202,5.0,6,M092,No,0,36-45,11-20,6-10
E00831,41,Female,Sales,Sales Manager,Pune,PhD,Full-Time,18,160000,2016-03-02,10.5,3.0,2.0,No,161,10.0,4,M003,No,0,36-45,11-20,11-20
E00832,33,Female,Finance,Financial Analyst,Chennai,Bachelor's,Full-Time,7,102000,2021-12-20,4.7,3.0,3.0,No,165,5.0,3,M010,No,0,26-35,6-10,3-5
E00833,39,Female,IT,IT Support,Bangalore,MBA,Full-Time,14,143000,2018-06-20,8.2,4.0,3.0,No,172,3.0,3,M024,No,0,36-45,11-20,6-10
E00834,26,Male,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,0,71000,2026-06-20,0.2,3.0,2.0,Yes,185,8.0,7,M097,No,0,26-35,0-2,0-2
E00835,44,Female,Finance,Financial Analyst,Noida,MBA,Full-Time,25,194000,2008-09-01,18.0,4.0,3.0,No,148,7.0,3,M056,No,0,36-45,21+,11-20
E00836,49,Male,Finance,Finance Manager,Chennai,Master's,Contract,29,156000,2011-10-08,14.9,5.0,5.0,No,170,3.0,4,M026,No,0,46-55,21+,11-20
E00837,38,Female,Customer Support,Team Lead,Noida,MBA,Full-Time,18,152000,2014-01-25,12.6,3.0,4.0,Yes,123,10.0,8,M069,No,0,36-45,11-20,11-20
E00838,21,Male,Finance,Audit Associate,Chennai,Bachelor's,Part-Time,0,48000,2026-06-20,0.2,2.0,3.0,No,163,4.0,10,M024,Yes,1,18-25,0-2,0-2
E00839,30,Male,Operations,Operations Manager,Hyderabad,Master's,Full-Time,8,95000,2022-01-25,4.6,5.0,3.0,No,187,9.0,3,M044,No,0,26-35,6-10,3-5
E00840,38,Female,Operations,Operations Manager,Pune,Master's,Full-Time,20,147000,2011-11-14,14.8,4.0,4.0,Yes,155,10.0,0,M026,No,0,36-45,11-20,11-20
E00841,31,Female,IT,BI Analyst,Noida,Bachelor's,Part-Time,7,56000,2021-12-20,4.7,3.0,3.0,Yes,171,15.0,5,M071,No,0,26-35,6-10,3-5
E00842,43,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,21,157000,2013-03-03,13.5,4.0,2.0,No,158,9.0,2,M076,No,0,36-45,21+,11-20
E00843,38,Male,IT,Data Engineer,Pune,Bachelor's,Part-Time,18,88000,2013-10-08,12.9,5.0,4.0,No,153,7.0,6,M057,No,0,36-45,11-20,11-20
E00844,29,Male,Customer Support,Support Executive,Bangalore,Bachelor's,Full-Time,4,62000,2023-07-27,3.1,3.0,3.0,No,185,4.0,4,M103,No,0,26-35,3-5,3-5
E00845,34,Female,IT,Software Engineer,Delhi,MBA,Full-Time,20,171000,2009-11-13,16.8,3.0,4.0,Yes,149,5.0,3,M108,No,0,26-35,11-20,11-20
E00846,28,Female,Finance,Finance Manager,Pune,Bachelor's,Part-Time,6,57000,2022-06-20,4.2,2.0,3.0,Yes,173,8.0,3,M036,Yes,1,26-35,6-10,3-5
E00847,33,Female,IT,BI Analyst,Mumbai,Bachelor's,Full-Time,11,121000,2017-11-13,8.8,5.0,4.0,Yes,174,6.0,2,M017,No,0,26-35,11-20,6-10
E00848,30,Male,Customer Support,Support Analyst,Mumbai,Master's,Part-Time,11,83000,2021-09-01,5.0,3.0,4.0,No,153,4.0,2,M080,No,0,26-35,11-20,3-5
E00849,42,Male,HR,HR Analyst,Mumbai,Bachelor's,Contract,22,127000,2012-01-26,14.6,4.0,2.0,No,171,9.0,4,M095,Yes,1,36-45,21+,11-20
E00850,49,Female,Operations,Operations Executive,Mumbai,Bachelor's,Full-Time,27,172000,2012-03-02,14.5,4.0,4.0,No,151,5.0,2,M018,No,0,46-55,21+,11-20
E00851,24,Female,IT,Data Engineer,Mumbai,Bachelor's,Full-Time,2,68000,2025-09-01,1.0,2.0,1.0,No,177,10.0,6,Unknown,No,0,18-25,0-2,0-2
E00852,21,Male,Operations,Operations Manager,Delhi,PhD,Full-Time,0,72000,2026-06-20,0.2,3.0,2.0,No,144,12.0,9,M066,No,0,18-25,0-2,0-2
E00853,32,Female,Sales,Sales Executive,Noida,MBA,Full-Time,9,118000,2019-12-20,6.7,3.0,4.0,No,162,9.0,1,M113,Yes,1,26-35,6-10,6-10
E00854,23,Male,Customer Support,Support Analyst,Hyderabad,MBA,Full-Time,2,62000,2025-06-20,1.2,2.0,2.0,Yes,163,6.0,8,M010,No,0,18-25,0-2,0-2
E00855,34,Male,Sales,Sales Manager,Bangalore,Bachelor's,Full-Time,13,136000,2017-05-15,9.3,5.0,3.0,Yes,188,10.0,5,M112,No,0,26-35,11-20,6-10
E00856,39,Male,Sales,Account Manager,Bangalore,MBA,Full-Time,20,158000,2013-10-08,12.9,4.0,5.0,Yes,171,12.0,4,M061,No,0,36-45,11-20,11-20
E00857,44,Male,IT,Data Analyst,Pune,Bachelor's,Full-Time,22,165000,2012-12-20,13.7,5.0,3.0,Yes,185,7.0,4,M039,No,0,36-45,21+,11-20
E00858,35,Male,Finance,Financial Analyst,Delhi,Bachelor's,Full-Time,10,104000,2020-12-20,5.7,4.0,5.0,No,178,5.0,3,M014,No,0,26-35,6-10,6-10
E00859,33,Male,HR,Recruiter,Chennai,Bachelor's,Full-Time,14,123000,2018-04-08,8.4,4.0,3.0,No,178,15.0,1,M116,No,0,26-35,11-20,6-10
E00860,21,Male,IT,Data Engineer,Pune,Master's,Full-Time,3,83000,2024-11-13,1.8,3.0,3.0,No,162,13.0,0,M047,No,0,18-25,3-5,0-2
E00861,34,Female,Operations,Operations Analyst,Chennai,Bachelor's,Contract,14,111000,2016-10-08,9.9,4.0,4.0,No,186,8.0,2,M010,No,0,26-35,11-20,6-10
E00862,34,Male,Finance,Audit Associate,Mumbai,Bachelor's,Full-Time,12,130000,2020-09-01,6.0,4.0,5.0,Yes,162,10.0,1,M055,No,0,26-35,11-20,6-10
E00863,38,Male,HR,HR Executive,Pune,Bachelor's,Full-Time,19,149000,2017-05-15,9.3,3.0,2.0,Yes,137,6.0,8,M092,Yes,1,36-45,11-20,6-10
E00864,29,Male,Finance,Finance Manager,Mumbai,Bachelor's,Full-Time,16,123000,2015-04-09,11.4,4.0,3.0,No,164,8.0,5,M024,No,0,26-35,11-20,11-20
E00865,31,Male,Finance,Accountant,Lucknow,Master's,Full-Time,9,117000,2020-09-01,6.0,3.0,4.0,No,176,10.0,3,M118,No,0,26-35,6-10,6-10
E00866,24,Female,HR,HR Analyst,Pune,Bachelor's,Contract,0,58000,2026-06-20,0.2,3.0,3.0,No,139,6.0,8,M040,No,0,18-25,0-2,0-2
E00867,21,Male,IT,Data Analyst,Mumbai,Master's,Full-Time,0,86000,2026-06-20,0.2,3.0,4.0,No,152,3.0,5,M063,Yes,1,18-25,0-2,0-2
E00868,26,Female,Sales,Account Manager,Mumbai,Bachelor's,Full-Time,6,78000,2022-12-20,3.7,2.0,3.0,No,146,10.0,5,M034,No,0,26-35,6-10,3-5
E00869,23,Female,Marketing,Marketing Manager,Bangalore,MBA,Full-Time,0,69000,2026-06-20,0.2,1.0,4.0,Yes,182,4.0,6,M049,No,0,18-25,0-2,0-2
E00870,36,Male,Customer Support,Support Analyst,Pune,Master's,Full-Time,14,116000,2015-05-15,11.3,3.0,3.0,No,198,10.0,6,M063,No,0,36-45,11-20,11-20
E00871,30,Male,Finance,Finance Manager,Mumbai,Bachelor's,Full-Time,9,100000,2020-01-26,6.6,5.0,4.0,Yes,164,9.0,4,M105,No,0,26-35,6-10,6-10
E00872,30,Male,Sales,Business Development Executive,Hyderabad,Bachelor's,Full-Time,12,126000,2020-12-20,5.7,3.0,3.0,No,178,10.0,4,M009,No,0,26-35,11-20,6-10
E00873,27,Male,Operations,Operations Analyst,Mumbai,Master's,Full-Time,8,83000,2020-12-20,5.7,4.0,4.0,No,177,9.0,5,M047,No,0,26-35,6-10,6-10
E00874,21,Female,Finance,Financial Analyst,Pune,MBA,Full-Time,1,90000,2026-03-03,0.5,1.0,3.0,Yes,196,8.0,2,M093,No,0,18-25,0-2,0-2
E00875,45,Male,IT,BI Analyst,Chennai,Bachelor's,Contract,18,103000,2016-04-08,10.4,3.0,3.0,No,156,12.0,5,M045,No,0,36-45,11-20,11-20
E00876,27,Male,IT,Data Analyst,Chennai,Bachelor's,Full-Time,7,93000,2022-12-20,3.7,2.0,3.0,No,164,11.0,5,M105,No,0,26-35,6-10,3-5
E00877,31,Male,Operations,Operations Analyst,Chennai,MBA,Full-Time,11,98000,2018-04-08,8.4,3.0,4.0,No,162,7.0,1,M036,No,0,26-35,11-20,6-10
E00878,24,Male,Operations,Process Associate,Bangalore,Master's,Full-Time,3,75000,2024-07-26,2.1,5.0,4.0,Yes,169,9.0,1,M009,No,0,18-25,3-5,3-5
E00879,41,Male,IT,Data Engineer,Bangalore,Bachelor's,Full-Time,15,149000,2016-04-08,10.4,4.0,4.0,Yes,213,13.0,3,M105,Yes,1,36-45,11-20,11-20
E00880,35,Male,Sales,Account Manager,Pune,Bachelor's,Contract,11,87000,2018-10-08,7.9,5.0,3.0,No,169,6.0,4,M111,No,0,26-35,11-20,6-10
E00881,28,Male,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,3,64000,2025-01-25,1.6,3.0,3.0,Yes,153,6.0,5,M011,No,0,26-35,3-5,0-2
E00882,31,Male,Operations,Operations Executive,Delhi,Master's,Full-Time,4,93000,2024-03-02,2.5,4.0,4.0,No,147,5.0,7,M085,No,0,26-35,3-5,3-5
E00883,46,Female,IT,BI Analyst,Bangalore,Bachelor's,Full-Time,24,184000,2009-10-08,16.9,5.0,5.0,No,191,5.0,7,M077,No,0,46-55,21+,11-20
E00884,33,Female,IT,Data Analyst,Mumbai,PhD,Full-Time,9,129000,2020-05-14,6.3,3.0,1.0,No,153,8.0,2,M113,No,0,26-35,6-10,6-10
E00885,33,Male,Marketing,Brand Executive,Bangalore,Bachelor's,Full-Time,18,157000,2012-11-13,13.8,3.0,3.0,Yes,180,7.0,8,M024,Yes,1,26-35,11-20,11-20
E00886,27,Male,IT,Software Engineer,Noida,Bachelor's,Full-Time,5,100000,2023-11-14,2.8,2.0,3.0,No,156,7.0,4,M001,No,0,26-35,3-5,3-5
E00887,21,Female,Operations,Operations Manager,Mumbai,Master's,Full-Time,2,82000,2025-03-03,1.5,3.0,2.0,Yes,145,7.0,2,M099,Yes,1,18-25,0-2,0-2
E00888,33,Male,Sales,Business Development Executive,Hyderabad,MBA,Full-Time,7,96000,2022-04-08,4.4,3.0,2.0,No,179,7.0,3,M099,No,0,26-35,6-10,3-5
E00889,36,Male,IT,Data Engineer,Bangalore,MBA,Full-Time,13,144000,2017-05-15,9.3,5.0,5.0,No,157,7.0,6,M061,No,0,36-45,11-20,6-10
E00890,42,Male,Sales,Account Manager,Pune,Bachelor's,Full-Time,20,148000,2014-01-25,12.6,3.0,5.0,No,176,7.0,5,M085,No,0,36-45,11-20,11-20
E00891,21,Male,Operations,Operations Analyst,Mumbai,Master's,Part-Time,0,46000,2026-06-20,0.2,3.0,1.0,No,177,9.0,4,M111,No,0,18-25,0-2,0-2
E00892,26,Male,Marketing,Marketing Manager,Noida,Master's,Full-Time,3,78000,2025-01-25,1.6,2.0,3.0,No,178,6.0,4,M069,No,0,26-35,3-5,0-2
E00893,30,Female,Marketing,Digital Marketing Analyst,Noida,Bachelor's,Full-Time,7,94000,2021-09-01,5.0,3.0,4.0,Yes,163,11.0,3,M021,No,0,26-35,6-10,3-5
E00894,34,Female,Finance,Finance Manager,Mumbai,Bachelor's,Full-Time,11,107000,2019-03-03,7.5,4.0,4.0,No,180,8.0,4,M004,No,0,26-35,11-20,6-10
E00895,33,Female,Operations,Process Associate,Noida,Bachelor's,Full-Time,16,106000,2018-05-15,8.3,4.0,4.0,Yes,151,14.0,2,M097,No,0,26-35,11-20,6-10
E00896,33,Female,Sales,Account Manager,Lucknow,Bachelor's,Full-Time,12,121000,2020-12-20,5.7,4.0,5.0,No,124,6.0,8,M100,No,0,26-35,11-20,6-10
E00897,37,Male,Sales,Business Development Executive,Chennai,MBA,Full-Time,16,128000,2014-05-15,12.3,4.0,4.0,Yes,181,5.0,2,M058,No,0,36-45,11-20,11-20
E00898,28,Male,Customer Support,Team Lead,Noida,Bachelor's,Full-Time,7,82000,2023-01-26,3.6,4.0,5.0,No,171,7.0,1,M072,Yes,1,26-35,6-10,3-5
E00899,41,Female,IT,Software Engineer,Mumbai,PhD,Full-Time,21,181000,2015-09-02,11.0,4.0,3.0,No,157,6.0,9,M093,No,0,36-45,21+,11-20
E00900,37,Female,IT,IT Support,Hyderabad,Master's,Full-Time,15,147000,2014-01-25,12.6,3.0,3.0,No,142,10.0,4,M117,Yes,1,36-45,11-20,11-20
E00901,32,Male,Sales,Sales Manager,Bangalore,Master's,Full-Time,9,106000,2020-01-26,6.6,2.0,2.0,No,131,5.0,4,M007,No,0,26-35,6-10,6-10
E00902,45,Female,IT,Data Engineer,Bangalore,Master's,Full-Time,23,180000,2013-12-20,12.7,4.0,4.0,No,169,7.0,6,M001,Yes,1,36-45,21+,11-20
E00903,45,Male,Sales,Account Manager,Lucknow,Bachelor's,Full-Time,26,175000,2008-11-13,17.8,4.0,4.0,No,198,12.0,1,M069,No,0,36-45,21+,11-20
E00904,41,Male,Operations,Operations Manager,Mumbai,Bachelor's,Full-Time,22,157000,2012-01-26,14.6,5.0,4.0,No,166,6.0,4,M077,No,0,36-45,21+,11-20
E00905,21,Male,Finance,Financial Analyst,Chennai,Bachelor's,Full-Time,0,84000,2026-06-20,0.2,3.0,3.0,No,161,2.0,5,M064,No,0,18-25,0-2,0-2
E00906,45,Male,Customer Support,Support Executive,Chennai,Master's,Full-Time,25,168000,2008-09-01,18.0,4.0,4.0,No,168,6.0,2,M090,No,0,36-45,21+,11-20
E00907,40,Male,Marketing,Digital Marketing Analyst,Noida,Bachelor's,Full-Time,18,139000,2012-07-26,14.1,4.0,4.0,No,207,4.0,3,M076,No,0,36-45,11-20,11-20
E00908,48,Male,Sales,Sales Executive,Lucknow,MBA,Full-Time,26,175000,2012-10-08,13.9,4.0,3.0,Yes,182,7.0,1,M008,Yes,1,46-55,21+,11-20
E00909,43,Male,Sales,Sales Manager,Mumbai,Bachelor's,Part-Time,20,94000,2012-07-26,14.1,5.0,3.0,Yes,151,11.0,2,M117,No,0,36-45,11-20,11-20
E00910,45,Male,Finance,Financial Analyst,Bangalore,Bachelor's,Full-Time,23,171000,2015-12-20,10.7,5.0,4.0,No,169,5.0,4,M060,Yes,1,36-45,21+,11-20
E00911,40,Male,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,21,144000,2016-09-01,10.0,5.0,5.0,No,174,7.0,6,M113,No,0,36-45,21+,6-10
E00912,43,Other,Sales,Sales Manager,Bangalore,MBA,Full-Time,21,167000,2011-04-09,15.4,4.0,5.0,No,149,6.0,6,M034,No,0,36-45,21+,11-20
E00913,48,Male,Operations,Operations Executive,Bangalore,Master's,Full-Time,26,174000,2014-09-01,12.0,4.0,4.0,Yes,182,4.0,4,M086,No,0,46-55,21+,11-20
E00914,36,Male,Finance,Financial Analyst,Delhi,Bachelor's,Part-Time,10,74000,2019-11-14,6.8,5.0,5.0,Yes,153,9.0,3,M114,No,0,36-45,6-10,6-10
E00915,23,Male,HR,HR Manager,Chennai,Bachelor's,Part-Time,0,45000,2026-06-20,0.2,3.0,2.0,Yes,141,8.0,7,M009,Yes,1,18-25,0-2,0-2
E00916,32,Male,Finance,Financial Analyst,Hyderabad,Bachelor's,Full-Time,9,114000,2021-04-08,5.4,4.0,5.0,No,169,11.0,7,M073,No,0,26-35,6-10,6-10
E00917,37,Female,Sales,Sales Executive,Mumbai,PhD,Full-Time,13,136000,2020-07-26,6.1,3.0,4.0,No,167,6.0,6,M045,No,0,36-45,11-20,6-10
E00918,35,Male,Customer Support,Team Lead,Pune,Master's,Full-Time,13,106000,2017-01-25,9.6,3.0,3.0,No,168,13.0,4,Unknown,No,0,26-35,11-20,6-10
E00919,25,Female,Operations,Process Associate,Mumbai,Bachelor's,Full-Time,2,61000,2025-01-25,1.6,4.0,4.0,No,154,10.0,4,M017,No,0,18-25,0-2,0-2
E00920,23,Male,IT,IT Support,Bangalore,Master's,Full-Time,1,91000,2025-12-20,0.7,2.0,2.0,No,157,7.0,6,M007,No,0,18-25,0-2,0-2
E00921,29,Male,Marketing,Digital Marketing Analyst,Chennai,Bachelor's,Full-Time,7,114000,2021-11-13,4.8,3.0,2.0,No,188,7.0,1,M103,No,0,26-35,6-10,3-5
E00922,40,Male,Finance,Accountant,Pune,PhD,Full-Time,16,150000,2017-12-20,8.7,3.0,5.0,No,176,5.0,2,M051,No,0,36-45,11-20,6-10
E00923,45,Male,Customer Support,Support Analyst,Chennai,Bachelor's,Full-Time,22,149000,2016-09-01,10.0,5.0,3.0,No,151,6.0,4,M098,No,0,36-45,21+,6-10
E00924,40,Male,Marketing,Marketing Executive,Bangalore,Master's,Full-Time,18,143000,2013-07-27,13.1,5.0,3.0,No,133,6.0,3,M016,No,0,36-45,11-20,11-20
E00925,41,Male,Finance,Finance Manager,Noida,Bachelor's,Full-Time,22,152000,2014-10-08,11.9,4.0,3.0,No,152,12.0,4,M057,Yes,1,36-45,21+,11-20
E00926,33,Male,IT,Data Engineer,Pune,Master's,Full-Time,12,125000,2017-03-03,9.5,4.0,3.0,No,171,11.0,5,M092,No,0,26-35,11-20,6-10
E00927,22,Male,Sales,Sales Executive,Hyderabad,MBA,Full-Time,0,55000,2026-06-20,0.2,3.0,3.0,No,157,8.0,2,M025,Yes,1,18-25,0-2,0-2
E00928,31,Other,HR,HR Manager,Pune,Master's,Full-Time,10,123000,2020-01-26,6.6,4.0,5.0,Yes,155,10.0,6,M022,No,0,26-35,6-10,6-10
E00929,32,Male,Operations,Operations Analyst,Noida,Master's,Full-Time,14,106000,2016-03-02,10.5,3.0,3.0,Yes,157,10.0,4,M055,No,0,26-35,11-20,11-20
E00930,31,Male,Sales,Sales Executive,Hyderabad,MBA,Part-Time,11,72000,2018-04-08,8.4,4.0,2.0,No,167,5.0,5,M034,No,0,26-35,11-20,6-10
E00931,34,Male,IT,Data Analyst,Hyderabad,Bachelor's,Part-Time,13,68000,2017-06-20,9.2,4.0,4.0,No,182,10.0,3,M015,No,0,26-35,11-20,6-10
E00932,37,Male,Marketing,Digital Marketing Analyst,Lucknow,Bachelor's,Full-Time,17,126000,2012-09-01,14.0,5.0,4.0,Yes,168,5.0,2,M016,Yes,1,36-45,11-20,11-20
E00933,40,Male,Customer Support,Support Analyst,Chennai,Bachelor's,Full-Time,22,157000,2008-09-01,18.0,2.0,4.0,No,169,9.0,1,M016,No,0,36-45,21+,11-20
E00934,32,Female,HR,HR Analyst,Delhi,PhD,Full-Time,13,134000,2015-11-14,10.8,3.0,3.0,No,164,7.0,1,M038,Yes,1,26-35,11-20,11-20
E00935,21,Female,IT,Data Engineer,Pune,Bachelor's,Full-Time,0,63000,2026-06-20,0.2,2.0,3.0,No,159,8.0,6,M086,No,0,18-25,0-2,0-2
E00936,31,Male,Sales,Business Development Executive,Delhi,Master's,Full-Time,12,116000,2017-11-13,8.8,4.0,4.0,Yes,184,8.0,3,M093,No,0,26-35,11-20,6-10
E00937,34,Male,IT,Data Engineer,Mumbai,Master's,Contract,9,86000,2020-04-08,6.4,2.0,3.0,No,181,7.0,2,M032,Yes,1,26-35,6-10,6-10
E00938,43,Male,Customer Support,Support Analyst,Hyderabad,Bachelor's,Full-Time,17,123000,2018-04-08,8.4,2.0,3.0,Yes,205,15.0,8,M043,No,0,36-45,11-20,6-10
