Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition
E00726,36,Male,Marketing,Marketing Executive,Noida,Master's,Full-Time,13,120000,2017-06-20,9.2,5.0,5.0,No,167,12.0,1,M024,No
E00727,37,Male,IT,Software Engineer,Mumbai,Bachelor's,Full-Time,13,129000,2018-06-20,8.2,4.0,5.0,No,177,5.0,4,M037,Yes
E00728,31,Male,Marketing,Brand Executive,Delhi,Bachelor's,Full-Time,14,120000,2019-11-14,6.8,5.0,5.0,No,126,3.0,3,M065,No
E00729,32,Male,Sales,Sales Executive,Bangalore,Bachelor's,Full-Time,9,98000,2021-04-08,5.4,3.0,3.0,No,161,9.0,2,M032,Yes
E00730,31,Male,IT,IT Support,Mumbai,MBA,Full-Time,9,119000,2019-01-26,7.6,3.0,4.0,No,183,12.0,3,M053,No
E00731,33,Male,IT,IT Support,Hyderabad,MBA,Full-Time,12,127000,2021-01-25,5.6,3.0,2.0,No,173,10.0,9,M001,Yes
E00732,40,Male,Marketing,Digital Marketing Analyst,Hyderabad,Bachelor's,Part-Time,15,74000,2015-10-08,10.9,4.0,5.0,No,139,8.0,1,M109,No
E00733,36,Female,Operations,Process Associate,Mumbai,Master's,Full-Time,17,136000,2013-04-08,13.4,5.0,5.0,No,169,6.0,4,M056,No
E00734,38,Male,HR,HR Analyst,Bangalore,Master's,Full-Time,18,145000,2013-11-13,12.8,5.0,4.0,No,153,7.0,2,M034,No
E00735,37,Male,Sales,Business Development Executive,Delhi,Master's,Full-Time,19,154000,2013-10-08,12.9,4.0,5.0,No,152,6.0,5,M082,Yes
E00736,40,Male,Customer Support,Customer Success Associate,Mumbai,Master's,Full-Time,16,127000,2014-12-20,11.7,3.0,3.0,Yes,141,12.0,3,M029,No
E00737,36,Female,Finance,Financial Analyst,Mumbai,Master's,Full-Time,14,127000,2017-12-20,8.7,2.0,2.0,No,179,3.0,3,M006,No
E00738,37,Female,Marketing,Digital Marketing Analyst,Lucknow,Bachelor's,Full-Time,15,113000,2019-05-15,7.3,4.0,5.0,No,188,10.0,5,M057,Yes
E00739,42,Female,Finance,Audit Associate,Pune,Bachelor's,Full-Time,21,180000,2009-03-03,17.5,5.0,4.0,Yes,206,7.0,2,M095,No
E00740,29,Male,Finance,Accountant,Hyderabad,Bachelor's,Full-Time,3,70000,2024-10-08,1.9,3.0,4.0,No,141,8.0,3,M014,No
E00741,28,Female,Finance,Audit Associate,Delhi,MBA,Full-Time,6,101000,2022-05-15,4.3,5.0,5.0,No,182,9.0,2,M075,No
E00742,26,Female,Sales,Account Manager,Delhi,Master's,Full-Time,0,76000,2026-06-20,0.2,2.0,2.0,No,183,9.0,5,M069,No
E00743,35,Male,Operations,Operations Executive,Hyderabad,MBA,Full-Time,14,132000,2020-01-26,6.6,3.0,3.0,No,158,8.0,1,M062,No
E00744,21,Male,HR,HR Manager,Pune,PhD,Full-Time,0,83000,2026-06-20,0.2,2.0,4.0,Yes,151,8.0,4,M086,No
E00745,37,Male,Sales,Sales Manager,Pune,Bachelor's,Full-Time,10,100000,2018-12-20,7.7,3.0,4.0,No,148,7.0,1,M051,Yes
E00746,33,Female,Customer Support,Support Analyst,Bangalore,Master's,Full-Time,13,118000,2020-01-26,6.6,4.0,3.0,No,159,6.0,4,M013,Yes
E00747,42,Male,Finance,Finance Manager,Hyderabad,Master's,Part-Time,19,98000,2010-09-01,16.0,4.0,3.0,No,172,9.0,5,M076,No
E00748,29,Male,HR,HR Analyst,Delhi,PhD,Part-Time,5,59000,2022-12-20,3.7,2.0,2.0,No,192,6.0,4,M105,No
E00749,33,Female,Customer Support,Team Lead,Noida,PhD,Full-Time,14,131000,2017-10-08,8.9,4.0,3.0,No,188,10.0,4,M004,No
E00750,42,Female,Operations,Process Associate,Pune,Master's,Full-Time,21,165000,2012-01-26,14.6,3.0,3.0,No,139,8.0,2,M038,No
E00751,44,Female,IT,Data Engineer,Hyderabad,Bachelor's,Full-Time,24,173000,2014-11-14,11.8,3.0,3.0,Yes,154,13.0,10,M004,No
E00752,29,Female,Customer Support,Customer Success Associate,Bangalore,MBA,Full-Time,7,93000,2021-12-20,4.7,2.0,3.0,No,191,8.0,3,M030,No
E00753,35,Male,Operations,Process Associate,Hyderabad,,Full-Time,20,152000,2017-01-25,9.6,4.0,3.0,No,155,7.0,2,M054,No
E00754,36,Female,Sales,Sales Manager,Bangalore,MBA,Full-Time,12,133000,2018-09-01,8.0,4.0,4.0,No,167,10.0,11,M065,No
E00755,37,Male,IT,IT Support,Delhi,MBA,Full-Time,19,178000,2013-11-13,12.8,5.0,2.0,No,137,8.0,6,M061,No
E00756,32,Female,Marketing,Brand Executive,Bangalore,Bachelor's,Full-Time,10,89000,2018-09-01,8.0,4.0,4.0,Yes,189,17.0,2,M049,No
E00757,43,Male,Operations,Operations Executive,Pune,Master's,Full-Time,17,147000,2014-01-25,12.6,5.0,5.0,Yes,134,7.0,3,M031,Yes
E00758,21,Other,HR,Recruiter,Mumbai,Bachelor's,Full-Time,0,65000,2026-06-20,0.2,3.0,2.0,No,138,7.0,2,M113,No
E00759,31,Female,Customer Support,Team Lead,Delhi,Bachelor's,Full-Time,10,86000,2018-07-27,8.1,3.0,4.0,No,187,8.0,3,M042,No
E00760,37,Female,Marketing,Digital Marketing Analyst,Noida,Bachelor's,Full-Time,12,116000,2018-06-20,8.2,4.0,3.0,Yes,203,8.0,5,M050,No
E00761,37,Male,IT,BI Analyst,Mumbai,MBA,Full-Time,13,148000,2017-09-01,9.0,4.0,4.0,No,163,9.0,5,M023,No
E00762,43,Male,Sales,Sales Manager,Hyderabad,MBA,Full-Time,21,155000,2015-10-08,10.9,4.0,4.0,Yes,167,8.0,3,M078,No
E00763,42,Female,Sales,Account Manager,Delhi,MBA,Full-Time,21,166000,2009-12-20,16.7,4.0,4.0,No,184,9.0,4,M099,No
E00764,32,Male,Operations,Operations Executive,Bangalore,Bachelor's,Full-Time,4,83000,2023-05-15,3.3,3.0,3.0,No,173,7.0,5,M081,Yes
E00765,43,Female,IT,Software Engineer,Chennai,MBA,Full-Time,24,175000,2008-09-01,18.0,3.0,4.0,No,161,7.0,3,M060,No
E00766,29,Male,HR,HR Manager,Bangalore,Master's,Full-Time,6,93000,2021-09-01,5.0,2.0,3.0,Yes,159,11.0,5,M032,No
E00767,41,Female,Operations,Process Associate,Delhi,Bachelor's,Full-Time,16,128000,2017-07-27,9.1,3.0,3.0,No,140,11.0,5,M056,No
E00768,47,Male,Customer Support,Support Analyst,Hyderabad,Bachelor's,Full-Time,27,158000,2008-09-01,18.0,4.0,4.0,No,172,9.0,6,M056,No
E00769,43,Female,Sales,Business Development Executive,Pune,Bachelor's,Full-Time,21,142000,2013-01-25,13.6,3.0,3.0,No,166,,4,M100,Yes
E00770,35,Female,Marketing,Marketing Executive,Pune,MBA,Full-Time,16,141000,2018-06-20,8.2,3.0,3.0,No,160,10.0,2,M087,No
E00771,32,Male,IT,Data Engineer,Mumbai,Master's,Full-Time,11,134000,2018-10-08,7.9,4.0,3.0,No,150,6.0,7,M034,No
E00772,23,Male,Marketing,Marketing Executive,Bangalore,Master's,Full-Time,1,82000,2025-12-20,0.7,2.0,2.0,Yes,152,10.0,4,M111,No
E00773,36,Male,IT,Data Engineer,Pune,Bachelor's,Full-Time,14,123000,2018-10-08,7.9,3.0,3.0,No,179,9.0,4,M102,No
E00774,26,Male,Finance,Financial Analyst,Hyderabad,Master's,Full-Time,5,104000,2024-05-14,2.3,3.0,3.0,No,184,9.0,3,M041,No
E00775,28,Male,Marketing,Marketing Manager,Noida,Bachelor's,Full-Time,5,76000,2024-01-26,2.6,3.0,4.0,No,162,5.0,6,M039,No
E00776,26,Female,IT,Data Analyst,Chennai,Bachelor's,Full-Time,2,66000,2025-06-20,1.2,3.0,3.0,No,160,11.0,5,M086,No
E00777,31,Male,Sales,Business Development Executive,Noida,Master's,Full-Time,11,114000,2020-12-20,5.7,4.0,2.0,No,153,12.0,2,M042,No
E00778,34,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,12,119000,2020-05-14,6.3,4.0,3.0,No,185,6.0,1,M066,No
E00779,36,Male,Operations,Operations Executive,Delhi,MBA,Full-Time,14,135000,2018-03-03,8.5,4.0,2.0,No,169,8.0,10,M020,Yes
E00780,30,Male,Operations,Operations Analyst,Chennai,Bachelor's,Full-Time,11,104000,2017-06-20,9.2,3.0,4.0,Yes,175,8.0,2,M014,Yes
E00781,41,Male,Operations,Operations Analyst,Delhi,Master's,Contract,19,111000,2012-04-08,14.4,3.0,2.0,No,174,13.0,7,M038,No
E00782,33,Female,HR,HR Analyst,Bangalore,Bachelor's,Full-Time,11,103000,2020-04-08,6.4,3.0,2.0,No,162,11.0,2,M037,No
E00783,28,Female,Sales,Sales Manager,Noida,,Contract,5,73000,2022-06-20,4.2,3.0,3.0,No,147,7.0,6,M037,No
E00784,36,Male,Sales,Sales Executive,Noida,Bachelor's,Full-Time,15,115000,2016-01-26,10.6,3.0,5.0,No,150,9.0,2,M116,Yes
E00785,48,Male,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,27,172000,2009-07-27,17.1,4.0,3.0,No,188,7.0,3,M012,No
E00786,36,Female,Customer Support,Support Analyst,Bangalore,MBA,Full-Time,16,129000,2016-06-20,10.2,3.0,3.0,Yes,155,11.0,4,M092,No
E00787,31,Male,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,8,79000,2021-10-08,4.9,3.0,4.0,Yes,161,11.0,5,M056,No
E00788,23,Male,Finance,Financial Analyst,Chennai,MBA,Full-Time,0,72000,2026-06-20,0.2,3.0,5.0,No,148,9.0,5,M008,No
E00789,32,Male,Finance,Finance Manager,Noida,PhD,Full-Time,12,140000,2019-05-15,7.3,2.0,3.0,No,146,6.0,2,M093,No
E00790,36,Male,Customer Support,Customer Success Associate,Mumbai,Bachelor's,Full-Time,15,115000,2016-10-08,9.9,4.0,5.0,No,154,9.0,5,M021,Yes
E00791,31,Female,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,7,99000,2022-01-25,4.6,4.0,4.0,No,198,10.0,6,M039,No
E00792,22,Female,Operations,Process Associate,Noida,Master's,Full-Time,3,71000,2024-05-14,2.3,3.0,2.0,No,180,10.0,3,M048,No
E00793,28,Male,HR,HR Analyst,Delhi,PhD,Full-Time,2,101000,2025-06-20,1.2,4.0,4.0,Yes,159,6.0,4,M018,No
E00794,44,Male,Operations,Operations Executive,Hyderabad,MBA,Full-Time,24,163000,2008-12-20,17.7,4.0,4.0,No,187,6.0,1,M112,No
E00795,44,Female,IT,Data Engineer,Lucknow,Bachelor's,Full-Time,19,154000,2013-10-08,12.9,3.0,2.0,No,165,8.0,2,M063,Yes
E00796,28,Female,Customer Support,Support Analyst,Bangalore,MBA,Full-Time,11,106000,2017-06-20,9.2,3.0,3.0,No,192,4.0,2,M083,No
E00797,39,Female,Customer Support,Team Lead,Pune,Bachelor's,Full-Time,13,107000,2018-10-08,7.9,4.0,3.0,No,208,11.0,3,M074,No
E00798,26,Female,HR,HR Manager,Bangalore,PhD,Full-Time,7,112000,2020-12-20,5.7,4.0,4.0,No,187,9.0,2,M009,No
E00799,44,Male,Operations,Operations Manager,Delhi,PhD,Full-Time,22,156000,2009-07-27,17.1,4.0,4.0,No,170,4.0,6,M087,No
E00800,36,Female,Customer Support,Team Lead,Chennai,Bachelor's,Full-Time,13,107000,2017-06-20,9.2,3.0,3.0,No,181,11.0,1,M030,No
E00801,41,Female,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,19,149000,2013-03-03,13.5,3.0,2.0,No,168,7.0,4,M086,Yes
E00802,22,Male,IT,IT Support,Lucknow,Bachelor's,Full-Time,2,96000,2025-09-01,1.0,2.0,3.0,Yes,135,8.0,0,M059,No
E00803,39,Female,HR,HR Executive,Hyderabad,Bachelor's,Full-Time,15,122000,2014-03-03,12.5,3.0,3.0,No,156,6.0,5,M055,No
E00804,34,Male,Operations,Operations Analyst,Mumbai,MBA,Contract,10,88000,2021-10-08,4.9,3.0,3.0,Yes,151,12.0,3,M093,No
E00805,40,Male,Finance,Audit Associate,Mumbai,Bachelor's,Contract,20,138000,2013-03-03,13.5,3.0,2.0,No,156,7.0,3,M070,No
E00806,40,Male,Operations,Operations Analyst,Delhi,Bachelor's,Full-Time,14,127000,2018-07-27,8.1,4.0,4.0,No,200,13.0,5,M050,No
E00807,34,Male,Customer Support,Support Analyst,Delhi,Bachelor's,Full-Time,11,93000,2019-11-14,6.8,5.0,4.0,No,188,11.0,5,M061,Yes
E00808,30,Male,Customer Support,Team Lead,Bangalore,PhD,Full-Time,16,132000,2015-07-27,11.1,4.0,3.0,No,176,10.0,2,M035,No
E00809,39,Male,Finance,Financial Analyst,Delhi,Master's,Full-Time,15,149000,2014-06-20,12.2,5.0,3.0,No,183,10.0,3,M014,No
E00810,34,Male,IT,BI Analyst,Delhi,Bachelor's,Full-Time,15,126000,2017-03-03,9.5,4.0,3.0,No,134,10.0,1,M069,No
E00811,28,Male,Customer Support,Support Analyst,Pune,,Full-Time,5,83000,2022-06-20,4.2,4.0,3.0,No,181,8.0,6,M046,No
E00812,28,Male,Marketing,Marketing Executive,Pune,PhD,Full-Time,7,113000,2021-11-13,4.8,3.0,3.0,No,185,10.0,4,M082,Yes
E00813,24,Male,IT,IT Support,Pune,MBA,Full-Time,4,105000,2024-07-26,2.1,3.0,3.0,No,128,7.0,6,M035,No
E00814,30,Male,Customer Support,Customer Success Associate,Bangalore,Bachelor's,Full-Time,11,96000,2020-11-13,5.8,3.0,3.0,Yes,182,5.0,5,M094,No
E00815,42,Male,Marketing,Brand Executive,Mumbai,Bachelor's,Full-Time,19,137000,2012-09-01,14.0,4.0,3.0,No,142,16.0,4,M071,No
E00816,35,Male,HR,HR Analyst,Pune,Bachelor's,Full-Time,18,149000,2018-03-03,8.5,4.0,5.0,No,133,10.0,1,M098,No
E00817,30,Female,Operations,Operations Executive,Hyderabad,Bachelor's,Part-Time,7,52000,2022-03-03,4.5,4.0,3.0,No,192,5.0,8,M102,No
E00818,40,Female,Finance,Audit Associate,Bangalore,Master's,Full-Time,19,153000,2016-12-20,9.7,4.0,4.0,No,150,10.0,8,M042,No
E00819,28,Female,IT,Data Engineer,Chennai,MBA,Full-Time,7,113000,2022-04-08,4.4,3.0,3.0,Yes,155,7.0,2,M053,Yes
E00820,35,Male,Sales,Sales Manager,Chennai,Bachelor's,Full-Time,10,106000,2019-03-03,7.5,3.0,4.0,Yes,186,13.0,6,M019,Yes
E00821,33,Male,Marketing,Marketing Executive,Hyderabad,MBA,Full-Time,10,108000,2020-05-14,6.3,4.0,3.0,No,163,9.0,3,M045,No
E00822,39,Female,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,17,138000,2017-11-13,8.8,4.0,4.0,No,165,8.0,5,M120,No
E00823,23,Male,Sales,Business Development Executive,Chennai,Master's,Contract,0,50000,2026-06-20,0.2,2.0,3.0,No,164,10.0,3,M054,No
E00824,28,Male,Finance,Accountant,Hyderabad,Master's,Full-Time,12,135000,2019-06-21,7.2,3.0,4.0,No,174,8.0,4,M064,No
E00825,23,Male,HR,HR Analyst,Chennai,Bachelor's,Full-Time,0,52000,2026-06-20,0.2,4.0,3.0,No,164,7.0,4,M075,Yes
E00826,32,Female,Customer Support,Team Lead,Chennai,Bachelor's,Full-Time,13,91000,2017-10-08,8.9,3.0,2.0,No,170,8.0,7,M041,No
E00827,42,Male,Sales,Sales Manager,Chennai,Master's,Full-Time,22,146000,2011-06-21,15.2,4.0,3.0,No,159,5.0,7,M017,No
E00828,30,Female,Sales,Business Development Executive,Hyderabad,Bachelor's,Contract,8,61000,2022-11-14,3.8,3.0,4.0,Yes,174,5.0,5,M011,No
E00829,30,Female,Operations,Operations Analyst,Bangalore,Bachelor's,Part-Time,6,64000,2022-12-20,3.7,3.0,3.0,No,174,7.0,1,M109,No
E00830,40,Male,Finance,Finance Manager,Pune,Master's,Full-Time,16,144000,2016-11-13,9.8,4.0,4.0,No,202,5.0,6,M092,No
E00831,41,Female,Sales,Sales Manager,Pune,PhD,Full-Time,18,160000,2016-03-02,10.5,3.0,2.0,No,161,10.0,4,M003,No
E00832,33,Female,Finance,Financial Analyst,Chennai,Bachelor's,Full-Time,7,102000,2021-12-20,4.7,3.0,3.0,No,165,5.0,3,M010,No
E00833,39,Female,IT,IT Support,Bangalore,MBA,Full-Time,14,143000,2018-06-20,8.2,4.0,3.0,No,172,3.0,3,M024,No
E00834,26,Male,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,0,71000,2026-06-20,0.2,3.0,2.0,Yes,185,8.0,7,M097,No
E00835,44,Female,Finance,Financial Analyst,Noida,MBA,Full-Time,25,194000,2008-09-01,18.0,4.0,3.0,No,148,7.0,3,M056,No
E00836,49,Male,Finance,Finance Manager,Chennai,Master's,Contract,29,156000,2011-10-08,14.9,5.0,5.0,No,170,3.0,4,M026,No
E00837,38,Female,Customer Support,Team Lead,Noida,MBA,Full-Time,18,152000,2014-01-25,12.6,3.0,4.0,Yes,123,10.0,8,M069,No
E00838,21,Male,Finance,Audit Associate,Chennai,Bachelor's,Part-Time,0,48000,2026-06-20,0.2,2.0,3.0,No,163,4.0,10,M024,Yes
E00839,30,Male,Operations,Operations Manager,Hyderabad,Master's,Full-Time,8,95000,2022-01-25,4.6,5.0,3.0,No,187,9.0,3,M044,No
E00840,38,Female,Operations,Operations Manager,Pune,Master's,Full-Time,20,147000,2011-11-14,14.8,4.0,4.0,Yes,155,10.0,0,M026,No
E00841,31,Female,IT,BI Analyst,Noida,Bachelor's,Part-Time,7,56000,2021-12-20,4.7,3.0,3.0,Yes,171,15.0,5,M071,No
E00842,43,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,21,157000,2013-03-03,13.5,4.0,2.0,No,158,9.0,2,M076,No
E00843,38,Male,IT,Data Engineer,Pune,Bachelor's,Part-Time,18,88000,2013-10-08,12.9,5.0,4.0,No,153,7.0,6,M057,No
E00844,29,Male,Customer Support,Support Executive,Bangalore,Bachelor's,Full-Time,4,62000,2023-07-27,3.1,3.0,3.0,No,185,4.0,4,M103,No
E00845,34,Female,IT,Software Engineer,Delhi,MBA,Full-Time,20,171000,2009-11-13,16.8,3.0,4.0,Yes,149,5.0,3,M108,No
E00846,28,Female,Finance,Finance Manager,Pune,Bachelor's,Part-Time,6,57000,2022-06-20,4.2,2.0,3.0,Yes,173,8.0,3,M036,Yes
E00847,33,Female,IT,BI Analyst,Mumbai,Bachelor's,Full-Time,11,121000,2017-11-13,8.8,5.0,4.0,Yes,174,6.0,2,M017,No
E00848,30,Male,Customer Support,Support Analyst,Mumbai,Master's,Part-Time,11,83000,2021-09-01,5.0,3.0,4.0,No,153,4.0,2,M080,No
E00849,42,Male,HR,HR Analyst,Mumbai,Bachelor's,Contract,22,127000,2012-01-26,14.6,4.0,2.0,No,171,9.0,4,M095,Yes
E00850,49,Female,Operations,Operations Executive,Mumbai,Bachelor's,Full-Time,27,172000,2012-03-02,14.5,4.0,4.0,No,151,5.0,2,M018,No
E00851,24,Female,IT,Data Engineer,Mumbai,Bachelor's,Full-Time,2,68000,2025-09-01,1.0,2.0,1.0,No,177,10.0,6,,No
E00852,21,Male,Operations,Operations Manager,Delhi,PhD,Full-Time,0,72000,2026-06-20,0.2,3.0,2.0,No,144,12.0,9,M066,No
E00853,32,Female,Sales,Sales Executive,Noida,MBA,Full-Time,9,118000,2019-12-20,6.7,3.0,4.0,No,162,9.0,1,M113,Yes
E00854,23,Male,Customer Support,Support Analyst,Hyderabad,MBA,Full-Time,2,62000,2025-06-20,1.2,2.0,2.0,Yes,163,6.0,8,M010,No
E00855,34,Male,Sales,Sales Manager,Bangalore,Bachelor's,Full-Time,13,136000,2017-05-15,9.3,5.0,3.0,Yes,188,10.0,5,M112,No
E00856,39,Male,Sales,Account Manager,Bangalore,MBA,Full-Time,20,158000,2013-10-08,12.9,4.0,5.0,Yes,171,12.0,4,M061,No
E00857,44,Male,IT,Data Analyst,Pune,Bachelor's,Full-Time,22,165000,2012-12-20,13.7,5.0,3.0,Yes,185,7.0,4,M039,No
E00858,35,Male,Finance,Financial Analyst,Delhi,Bachelor's,Full-Time,10,104000,2020-12-20,5.7,4.0,5.0,No,178,5.0,3,M014,No
E00859,33,Male,HR,Recruiter,Chennai,Bachelor's,Full-Time,14,123000,2018-04-08,8.4,4.0,3.0,No,178,15.0,1,M116,No
E00860,21,Male,IT,Data Engineer,Pune,Master's,Full-Time,3,83000,2024-11-13,1.8,3.0,3.0,No,162,13.0,0,M047,No
E00861,34,Female,Operations,Operations Analyst,Chennai,Bachelor's,Contract,14,111000,2016-10-08,9.9,4.0,4.0,No,186,8.0,2,M010,No
E00862,34,Male,Finance,Audit Associate,Mumbai,Bachelor's,Full-Time,12,130000,2020-09-01,6.0,4.0,5.0,Yes,162,10.0,1,M055,No
E00863,38,Male,HR,HR Executive,Pune,Bachelor's,Full-Time,19,149000,2017-05-15,9.3,3.0,2.0,Yes,137,6.0,8,M092,Yes
E00864,29,Male,Finance,Finance Manager,Mumbai,Bachelor's,Full-Time,16,123000,2015-04-09,11.4,4.0,3.0,No,164,8.0,5,M024,No
E00865,31,Male,Finance,Accountant,Lucknow,Master's,Full-Time,9,117000,2020-09-01,6.0,3.0,4.0,No,176,10.0,3,M118,No
E00866,24,Female,HR,HR Analyst,Pune,Bachelor's,Contract,0,58000,2026-06-20,0.2,3.0,3.0,No,139,6.0,8,M040,No
E00867,21,Male,IT,Data Analyst,Mumbai,Master's,Full-Time,0,86000,2026-06-20,0.2,3.0,4.0,No,152,3.0,5,M063,Yes
E00868,26,Female,Sales,Account Manager,Mumbai,Bachelor's,Full-Time,6,78000,2022-12-20,3.7,2.0,3.0,No,146,10.0,5,M034,No
E00869,23,Female,Marketing,Marketing Manager,Bangalore,MBA,Full-Time,0,69000,2026-06-20,0.2,1.0,4.0,Yes,182,4.0,6,M049,No
E00870,36,Male,Customer Support,Support Analyst,Pune,Master's,Full-Time,14,116000,2015-05-15,11.3,3.0,3.0,No,198,10.0,6,M063,No
E00871,30,Male,Finance,Finance Manager,Mumbai,Bachelor's,Full-Time,9,100000,2020-01-26,6.6,5.0,4.0,Yes,164,9.0,4,M105,No
E00872,30,Male,Sales,Business Development Executive,Hyderabad,Bachelor's,Full-Time,12,126000,2020-12-20,5.7,3.0,3.0,No,178,10.0,4,M009,No
E00873,27,Male,Operations,Operations Analyst,Mumbai,Master's,Full-Time,8,83000,2020-12-20,5.7,4.0,4.0,No,177,9.0,5,M047,No
E00874,21,Female,Finance,Financial Analyst,Pune,MBA,Full-Time,1,90000,2026-03-03,0.5,1.0,3.0,Yes,196,8.0,2,M093,No
E00875,45,Male,IT,BI Analyst,Chennai,Bachelor's,Contract,18,103000,2016-04-08,10.4,3.0,3.0,No,156,12.0,5,M045,No
E00876,27,Male,IT,Data Analyst,Chennai,Bachelor's,Full-Time,7,93000,2022-12-20,3.7,2.0,3.0,No,164,11.0,5,M105,No
E00877,31,Male,Operations,Operations Analyst,Chennai,MBA,Full-Time,11,98000,2018-04-08,8.4,3.0,4.0,No,162,7.0,1,M036,No
E00878,24,Male,Operations,Process Associate,Bangalore,Master's,Full-Time,3,75000,2024-07-26,2.1,5.0,4.0,Yes,169,9.0,1,M009,No
E00879,41,Male,IT,Data Engineer,Bangalore,Bachelor's,Full-Time,15,149000,2016-04-08,10.4,4.0,4.0,Yes,213,13.0,3,M105,Yes
E00880,35,Male,Sales,Account Manager,Pune,Bachelor's,Contract,11,87000,2018-10-08,7.9,5.0,3.0,No,169,6.0,4,M111,No
E00881,28,Male,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,3,64000,2025-01-25,1.6,3.0,3.0,Yes,153,6.0,5,M011,No
E00882,31,Male,Operations,Operations Executive,Delhi,Master's,Full-Time,4,93000,2024-03-02,2.5,4.0,4.0,No,147,5.0,7,M085,No
E00883,46,Female,IT,BI Analyst,Bangalore,Bachelor's,Full-Time,24,184000,2009-10-08,16.9,5.0,5.0,No,191,5.0,7,M077,No
E00884,33,Female,IT,Data Analyst,Mumbai,PhD,Full-Time,9,129000,2020-05-14,6.3,3.0,1.0,No,153,8.0,2,M113,No
E00885,33,Male,Marketing,Brand Executive,Bangalore,Bachelor's,Full-Time,18,157000,2012-11-13,13.8,3.0,3.0,Yes,180,7.0,8,M024,Yes
E00886,27,Male,IT,Software Engineer,Noida,Bachelor's,Full-Time,5,100000,2023-11-14,2.8,2.0,3.0,No,156,7.0,4,M001,No
E00887,21,Female,Operations,Operations Manager,Mumbai,Master's,Full-Time,2,82000,2025-03-03,1.5,3.0,2.0,Yes,145,7.0,2,M099,Yes
E00888,33,Male,Sales,Business Development Executive,Hyderabad,MBA,Full-Time,7,96000,2022-04-08,4.4,3.0,2.0,No,179,7.0,3,M099,No
E00889,36,Male,IT,Data Engineer,Bangalore,MBA,Full-Time,13,144000,2017-05-15,9.3,5.0,5.0,No,157,7.0,6,M061,No
E00890,42,Male,Sales,Account Manager,Pune,Bachelor's,Full-Time,20,148000,2014-01-25,12.6,3.0,5.0,No,176,7.0,5,M085,No
E00891,21,Male,Operations,Operations Analyst,Mumbai,Master's,Part-Time,0,46000,2026-06-20,0.2,3.0,1.0,No,177,9.0,4,M111,No
E00892,26,Male,Marketing,Marketing Manager,Noida,Master's,Full-Time,3,78000,2025-01-25,1.6,2.0,3.0,No,178,6.0,4,M069,No
E00893,30,Female,Marketing,Digital Marketing Analyst,Noida,Bachelor's,Full-Time,7,94000,2021-09-01,5.0,3.0,4.0,Yes,163,11.0,3,M021,No
E00894,34,Female,Finance,Finance Manager,Mumbai,Bachelor's,Full-Time,11,107000,2019-03-03,7.5,4.0,4.0,No,180,8.0,4,M004,No
E00895,33,Female,Operations,Process Associate,Noida,Bachelor's,Full-Time,16,106000,2018-05-15,8.3,4.0,4.0,Yes,151,14.0,2,M097,No
E00896,33,Female,Sales,Account Manager,Lucknow,Bachelor's,Full-Time,12,121000,2020-12-20,5.7,4.0,5.0,No,124,6.0,8,M100,No
E00897,37,Male,Sales,Business Development Executive,Chennai,MBA,Full-Time,16,128000,2014-05-15,12.3,4.0,4.0,Yes,181,5.0,2,M058,No
E00898,28,Male,Customer Support,Team Lead,Noida,Bachelor's,Full-Time,7,82000,2023-01-26,3.6,4.0,5.0,No,171,7.0,1,M072,Yes
E00899,41,Female,IT,Software Engineer,Mumbai,PhD,Full-Time,21,181000,2015-09-02,11.0,4.0,3.0,No,157,6.0,9,M093,No
E00900,37,Female,IT,IT Support,Hyderabad,Master's,Full-Time,15,147000,2014-01-25,12.6,,3.0,No,142,10.0,4,M117,Yes
E00901,32,Male,Sales,Sales Manager,Bangalore,Master's,Full-Time,9,106000,2020-01-26,6.6,2.0,2.0,No,131,5.0,4,M007,No
E00902,45,Female,IT,Data Engineer,Bangalore,Master's,Full-Time,23,180000,2013-12-20,12.7,4.0,4.0,No,169,7.0,6,M001,Yes
E00903,45,Male,Sales,Account Manager,Lucknow,Bachelor's,Full-Time,26,175000,2008-11-13,17.8,4.0,4.0,No,198,12.0,1,M069,No
E00904,41,Male,Operations,Operations Manager,Mumbai,Bachelor's,Full-Time,22,157000,2012-01-26,14.6,5.0,4.0,No,166,6.0,4,M077,No
E00905,21,Male,Finance,Financial Analyst,Chennai,Bachelor's,Full-Time,0,84000,2026-06-20,0.2,3.0,3.0,No,161,2.0,5,M064,No
E00906,45,Male,Customer Support,Support Executive,Chennai,Master's,Full-Time,25,168000,2008-09-01,18.0,4.0,4.0,No,168,6.0,2,M090,No
